PassengerID,PassengerName,MemberStatus,Age,Gender,AmountSpent,Address,ContactTitle,Phone
11060,Andrew Alsagoff,Silver,,M,675.40,Eunos Singapore,Mr,87658495
11061,Liam Zhang,Silver,,M,474.90,Tampines West Singapore,Mr,90962155
11062,Russell Leung,Silver,,M,335.20,Tampines East Singapore,Mr,92750101
11063,David Wang,Gold,,M,1164.80,Tampines Central Singapore,Mr,88340933
11064,Gwendoline Lwin,Bronze,,F,32.80,McPherson Singapore,Ms,90667124
11065,Louisa Yun,Bronze,,F,273.40,Upper Serangoon Singapore,Ms,88648837
11066,Ronald Boon,Gold,,M,1286.70,Serangoon North Singapore,Mr,86267308
11067,Patricia Hwee,Bronze,,F,137.40,Serangoon Singapore,Ms,91426377
11068,Allan Yeung,Bronze,,M,88.10,Pungol Singapore,Mr,87460485
11069,Adam Ji,Gold,,M,655.30,Hougang Singapore,Mr,92559747
11070,Valerie Xiong,Bronze,,F,236.50,Ang Mo Kio Singapore,Ms,88058234
11071,Cyril Tian,Bronze,,M,80.70,Tao Payo Singapore,Mr,86926691
11072,Charles Siu,Silver,,M,643.00,Bishan Singapore,Mr,88945257
11073,Aashvi Badami,Silver,,F,286.20,Bradell Singapore,Ms,88717728
11074,Nora Lee,Silver,,F,682.40,Chou Chu Kang Singapore,Ms,92185300
11075,Heather Lou,Silver,,F,594.80,Khatib Singapore,Ms,89239100
11076,Heidi Lam,Silver,,F,213.90,Yishun Singapore,Ms,93252118
11077,Oliver Xue,Bronze,,M,150.80,Yishun East Singapore,Mr,93085316
11078,Clarence Tian,Gold,,M,1259.60,Yishun South Singapore,Mr,92818647
11079,Jacob Eng,Gold,,M,1138.30,Punol South Singapore,Mr,89874866
11080,Aum Doctor,Gold,,M,990.30,Admiralty Singapore,Mr,90514414
11081,Diane Jong,Silver,,F,289.90,Woodlands Singapore  ,Ms,90921647
11082,Lynsey Fong,Silver,,F,572.00,Yio Chu Kang Singapore,Ms,89506575
11083,Joan Kumar,Silver,,F,220.10,Sletar Singapore,Ms,91510576
11084,Peter Lao,Silver,,M,646.40,Mandai Singapore,Mr,93244604
11085,Mary Pang,Gold,,F,1129.70,Bukhit Batock Singapore,Ms,88921864
11086,Fiona Jia,Bronze,,F,229.00,Bukhit Gombak Singapore,Ms,93223756
11087,Stuart Yi,Silver,,M,677.70,Jurong East Singapore,Mr,86595662
11088,Gary Yong,Silver,,M,278.00,Jurong West Singapore,Mr,90655065
11089,Patrick Qin,Silver,,M,475.00,Boon Lay Singapore,Mr,86534888
11090,Martin Wang,Gold,,M,1001.80,Lake Side Singapore,Mr,90502824
11091,Jennifer Chang,Bronze,,F,146.50,Chinese Garden Singapore,Ms,93580831
11092,Ida Qiu,Bronze,,F,84.30,Bartley Singapore,Ms,92298596
11093,Gregory Xing,Bronze,,M,43.30,Bendemeer Singapore,Mr,93823796
11094,Sylvia Won,Bronze,,F,245.80,Newton Singapore,Ms,86272055
11095,Mary Jiang,Bronze,,F,78.10,Orchard Singapore,Ms,88614502
11096,Duncan Yeow,Gold,,M,614.20,Scotts Road Singapore,Mr,87029657
11097,Kyle Mo,Bronze,,M,235.80,Grange Road Singapore,Mr,86128142
11098,Linda Zhu,Bronze,,F,150.60,Holland Singapore,Ms,86798082
11099,James Mei,Bronze,,M,185.60,Clementi Singapore,Mr,88267219
11100,Gloria Kum,Gold,,F,934.20,Clementi South Singpaore,Ms,89325639
11101,Lewis Lee,Gold,,M,796.70,Clementi North Singapore,Mr,93345503
11102,Lily Lou,Silver,,F,346.00,Dover Singapore,Ms,93324651
11103,Mark Tsang,Bronze,,M,150.90,Queensway Singapore,Mr,92111925
11104,Steven Won,Gold,,M,1250.90,Queenstown Singapore,Mr,86875480
11105,Sandra Yeung,Silver,,F,547.20,Commonwealth Singapore,Ms,88736814
11106,Kelly Zhong,Silver,,F,587.70,Bouna Vista Singapore,Ms,87521978
11107,Elsie Tun,Gold,,F,1217.30,South Buona Vista Singapore,Ms,91043013
11108,Elliott Huang,Bronze,,M,181.00,NUS Singapore,Mr,89292597
11109,Stephen Yim,Bronze,,M,94.90,West Coast Singapore,Mr,89247792
11110,Samantha Chee,Silver,,F,533.00,Teban Garden Singapore,Ms,89295393
11111,Hilda Koo,Silver,,F,636.70,Pasir Panjang Singapore,Ms,88791020
11112,Andrea He,Silver,,F,221.30,Potong Pasir Singapore,Ms,89944376
11113,Dominic Mai,Gold,,M,1247.50,Sennette Singapore,Mr,93633946
11114,Neil Chiu,Bronze,,M,1.40,Thomson Singapore,Mr,91183739
11115,Doreen So,Bronze,,F,206.00,Upper Thomson Singapore,Ms,87818295
11116,Henry Mun,Bronze,,M,222.20,Farer Road Singapore,Mr,90473076
11117,Anna Wee,Silver,,F,592.70,Adam Road Singapore,Ms,87543168
11118,Christopher Zheng,Silver,,M,335.90,Geylang Singapore,Mr,88933986
11119,Louis Jin,Gold,,M,1104.30,Eunos West Singapore,Mr,91795076
11120,Neil Shu,Silver,,M,245.40,Paya Lebar Singapore,Mr,92907913
11121,Anna Guo,Bronze,,F,44.70,Kallang Singapore,Ms,92891499
11122,Marie Chao,Gold,,F,1179.80,Victoria St Singapore,Ms,89597022
11123,Bryan Toh,Bronze,,M,224.10,Market St Singapore,Mr,91906731
11124,Arnold Fan,Gold,,M,1000.00,Tanjong Pagar Singapore,Mr,88568590
11125,Lewis Soo,Gold,,M,536.70,Raffles Singapore,Mr,91391298
11126,Samuel Loo,Gold,,M,860.90,Dhoby Ghaut Singapore,Mr,88725960
11127,Helen Hua,Bronze,,F,168.70,Somerset Singapore,Ms,91385727
11128,Jill Zhou,Gold,,F,847.80,Bedok Reservoir Singapore,Ms,90028099
11129,Norah Lao,Bronze,,F,145.10,McRicthie Singapore,Ms,86047047
11130,Lilian Zhai,Silver,,F,645.90,Keppel Singapore,Ms,87121716
11131,Joanna Leung,Gold,,F,634.70,Marina Singapore,Ms,93688000
11132,Bryan Zou,Silver,,M,494.00,East Coast Singapore,Mr,89555347
11133,Matthew Pok,Bronze,,M,113.90,Tanah Merah Singapore,Mr,92554000
11134,Thomas Xu,Bronze,,M,265.10,One North Singapore,Mr,91543522
11135,Francis Man,Bronze,,M,215.30,Woodleigh Singapore,Mr,91298005
11136,Bernard Tay,Bronze,,M,216.20,Tampines Singapore,Mr,92152633
11137,Nicholas Lou,Bronze,,M,260.80,Simei Singapore,Mr,90085676
11138,Rhiannon Ge,Silver,,F,442.70,Pasir Ris Singapore,Ms,93398392
11139,Suzanne Jin,Silver,,F,480.30,Loyang Singapore,Ms,86990663
11140,Chetan Batta,Gold,,M,621.10,Bedok Singapore,Mr,86896894
11141,Ian Jia,Bronze,,M,41.20,Chai Chee Singapore,Mr,90679571
11142,Lionel Rao,Silver,,M,443.50,Ubi Singapore,Mr,87095212
11143,Vincent Kwee,Gold,,M,1412.50,Bedok South Singapore,Mr,87953502
11144,Emily Tang,Silver,,F,493.80,Bedok North Singapore,Ms,92538643
11145,Kirsty Liew,Silver,,F,341.70,Eunos Singapore,Ms,91282616
11146,Archibald Kwok,Gold,,M,900.40,Tampines West Singapore,Mr,88503623
11147,Gabrielle Chua,Gold,,F,506.40,Tampines East Singapore,Ms,87111151
11148,Gary Boon,Bronze,,M,12.30,Tampines Central Singapore,Mr,88676307
11149,Colin Cheah,Silver,,M,305.40,McPherson Singapore,Mr,89178291
11150,Duncan Cheang,Gold,,M,1485.20,Upper Serangoon Singapore,Mr,90496809
11151,Philip Sim,Silver,,M,284.50,Serangoon North Singapore,Mr,91844727
11152,Madhukar Saxena,Silver,,M,620.20,Serangoon Singapore,Mr,92420099
11153,Winifred Seng,Bronze,,F,208.80,Pungol Singapore,Ms,88455514
11154,Nora Wan,Bronze,,F,200.10,Hougang Singapore,Ms,90721044
11155,Sarika Mishra,Bronze,,F,78.50,Ang Mo Kio Singapore,Ms,89185076
11156,Karen Leong,Bronze,,F,106.60,Tao Payo Singapore,Ms,88128850
11157,Gladys Hua,Bronze,,F,262.10,Bishan Singapore,Ms,88020592
11158,Bradley Yun,Bronze,,M,63.40,Bradell Singapore,Mr,88444213
11159,Eesha Dua,Silver,,F,527.50,Chou Chu Kang Singapore,Ms,89879517
11160,Bala Sharma,Bronze,,M,289.10,Khatib Singapore,Mr,89342549
11161,George Chen,Bronze,,M,37.60,Yishun Singapore,Mr,87077780
11162,Lucy Zhai,Bronze,,F,166.00,Yishun East Singapore,Ms,93937100
11163,Gillian Ho,Bronze,,F,267.40,Yishun South Singapore,Ms,87714194
11164,Frank Loo,Gold,,M,1312.90,Punol South Singapore,Mr,90883468
11165,Joshua Shin,Bronze,,M,281.40,Admiralty Singapore,Mr,92302620
11166,Basil Yuen,Gold,,M,700.90,Woodlands Singapore  ,Mr,91667824
11167,Mabel Ho,Bronze,,F,96.70,Yio Chu Kang Singapore,Ms,89113756
11168,Joan Chen,Bronze,,F,149.50,Sletar Singapore,Ms,88846697
11169,Sajan Golla,Silver,,M,285.20,Mandai Singapore,Mr,89999807
11170,Mary Yuan,Silver,,F,657.00,Bukhit Batock Singapore,Ms,87714177
11171,Diana Foong,Gold,,F,1309.10,Bukhit Gombak Singapore,Ms,91613722
11172,Barry Liew,Gold,,M,1287.80,Jurong East Singapore,Mr,90529471
11173,Margaret Tse,Silver,,F,582.60,Jurong West Singapore,Ms,88044461
11174,Sylvia Gan,Bronze,,F,276.50,Boon Lay Singapore,Ms,87490923
11175,Ross Bi,Gold,,M,710.60,Lake Side Singapore,Mr,93064203
11176,Percy Wong,Gold,,M,1183.80,Chinese Garden Singapore,Mr,92465276
11177,Nicola Lau,Bronze,,F,102.00,Bartley Singapore,Ms,87050814
11178,Judith Gong,Bronze,,F,20.70,Bendemeer Singapore,Ms,92182951
11179,Robert Wu,Bronze,,M,269.30,Newton Singapore,Mr,91006875
11180,Harriet Tan,Bronze,,F,229.90,Orchard Singapore,Ms,86666214
11181,Justin Qi,Gold,,M,728.60,Scotts Road Singapore,Mr,92131806
11182,Neil Cha,Silver,,M,395.90,Grange Road Singapore,Mr,87063354
11183,Jack Yun,Bronze,,M,244.80,Holland Singapore,Mr,88599366
11184,Frances Hui,Gold,,F,677.20,Clementi Singapore,Ms,87713277
11185,Sian Zhuo,Silver,,F,371.50,Clementi South Singpaore,Ms,90895377
11186,Barbara Chee,Bronze,,F,241.50,Clementi North Singapore,Ms,88005091
11187,Roy Mai,Silver,,M,303.50,Dover Singapore,Mr,91481605
11188,Charulata Mehta,Gold,,M,1011.40,Queensway Singapore,Mr,91392167
11189,James Yang,Bronze,,M,278.80,Queenstown Singapore,Mr,86764772
11190,Frederick Ching,Bronze,,M,156.70,Commonwealth Singapore,Mr,92656392
11191,Terry Lei,Bronze,,M,142.10,Bouna Vista Singapore,Mr,89159241
11192,Tina Guan,Bronze,,F,192.20,South Buona Vista Singapore,Ms,93283924
11193,Anthony Kai,Bronze,,M,111.90,NUS Singapore,Mr,93953043
11194,Amelia Lei,Silver,,F,250.60,West Coast Singapore,Ms,91254718
11195,William Chee,Silver,,M,343.90,Teban Garden Singapore,Mr,87077664
11196,Deepa Jadav,Bronze,,M,24.80,Pasir Panjang Singapore,Mr,88232764
11197,Nancy Cheang,Gold,,F,1436.70,Potong Pasir Singapore,Ms,93707996
11198,Jean Woo,Bronze,,F,268.20,Sennette Singapore,Ms,92292023
11199,Nigel Dong,Silver,,M,210.00,Thomson Singapore,Mr,92892839
11200,Maureen Leong,Silver,,F,297.80,Upper Thomson Singapore,Ms,90264297
11201,Sarah Koh,Gold,,F,1454.70,Farer Road Singapore,Ms,90681896
11202,Amanda Poon,Bronze,,F,97.00,Adam Road Singapore,Ms,86068754
11203,Alfred Lau,Gold,,M,973.70,Geylang Singapore,Mr,87628900
11204,Herbert Hang,Gold,,M,662.40,Eunos West Singapore,Mr,87488429
11205,Janet Yeow,Gold,,F,1030.20,Paya Lebar Singapore,Ms,86366976
11206,Norman Yu,Gold,,M,613.30,Kallang Singapore,Mr,92380103
11207,Alan Ye,Silver,,M,594.00,Victoria St Singapore,Mr,90819207
11208,Paula Choi,Bronze,,F,242.00,Market St Singapore,Ms,86964185
11209,Terence Ping,Bronze,,M,118.20,Tanjong Pagar Singapore,Mr,92779055
11210,Jake Teh,Silver,,M,670.60,Raffles Singapore,Mr,90251396
11211,Connor Lin,Gold,,M,1092.40,Dhoby Ghaut Singapore,Mr,92944388
11212,Carolyn Sin,Bronze,,F,164.80,Somerset Singapore,Ms,86451424
11213,Bryan Nai,Bronze,,M,172.90,Bedok Reservoir Singapore,Mr,92418149
11214,Holly You,Silver,,F,307.20,McRicthie Singapore,Ms,89037562
11215,Maud Mun,Silver,,F,641.30,Keppel Singapore,Ms,90338729
11216,Evelyn Lee,Bronze,,F,40.10,Marina Singapore,Ms,89341613
11217,Vivek Murty,Gold,,M,1196.10,East Coast Singapore,Mr,88242756
11218,Jane Qian,Silver,,F,346.00,Tanah Merah Singapore,Ms,93186215
11219,Albert Ngai,Gold,,M,532.60,One North Singapore,Mr,88650342
11220,Terence Teng,Silver,,M,695.30,Woodleigh Singapore,Mr,91887553
11221,Claude Shi,Silver,,M,562.00,Tampines Singapore,Mr,86118378
11222,Ann Feng,Bronze,,F,162.30,Simei Singapore,Ms,89587159
11223,Darren Wang,Bronze,,M,205.10,Pasir Ris Singapore,Mr,86923805
11224,Hilda Tan,Silver,,F,634.50,Loyang Singapore,Ms,87472289
11225,Peter Pak,Bronze,,M,54.80,Bedok Singapore,Mr,87248655
11226,Sidney Kai,Gold,,M,744.30,Chai Chee Singapore,Mr,93954131
11227,Irene Wu,Silver,,F,327.90,Ubi Singapore,Ms,93559660
11228,Agnes Yee,Bronze,,F,45.30,Bedok South Singapore,Ms,89456104
11229,Daniyal Mohamed,Silver,,M,561.20,Bedok North Singapore,Mr,93178312
11230,Freda Wang,Bronze,,F,229.00,Eunos Singapore,Ms,92232124
11231,Edith Chang,Silver,,F,225.10,Tampines West Singapore,Ms,86754745
11232,Jeremy Wang,Silver,,M,630.10,Tampines East Singapore,Mr,86913436
11233,Bertha Si,Bronze,,F,197.50,Tampines Central Singapore,Ms,89018383
11234,Jill Zhan,Bronze,,F,115.70,McPherson Singapore,Ms,90333539
11235,Betty Wee,Bronze,,F,81.00,Upper Serangoon Singapore,Ms,93193991
11236,Barrie Yi,Bronze,,M,288.00,Serangoon North Singapore,Mr,88380583
11237,Alec Chung,Gold,,M,805.00,Serangoon Singapore,Mr,93594313
11238,Paul Fan,Gold,,M,1474.10,Pungol Singapore,Mr,90473977
11239,Ekambaram Chidambaram,Gold,,M,795.50,Hougang Singapore,Mr,87574180
11240,Alec Pang,Silver,,M,514.70,Ang Mo Kio Singapore,Mr,90053989
11241,Hugh Peh,Gold,,M,1379.20,Tao Payo Singapore,Mr,92539550
11242,Kate Tan,Bronze,,F,2.60,Bishan Singapore,Ms,86702990
11243,Mary Seow,Bronze,,F,219.00,Bradell Singapore,Ms,88125312
11244,Joan Kwee,Silver,,F,385.00,Chou Chu Kang Singapore,Ms,90806449
11245,Catherine Pang,Bronze,,F,141.10,Khatib Singapore,Ms,86478069
11246,Annie Gu,Bronze,,F,44.10,Yishun Singapore,Ms,86203392
11247,Jennifer Zheng,Gold,,F,1146.40,Yishun East Singapore,Ms,93351125
11248,Pauline Hu,Silver,,F,313.70,Yishun South Singapore,Ms,86175602
11249,Nathan Wu,Silver,,M,510.30,Punol South Singapore,Mr,90706332
11250,Frederick Ke,Bronze,,M,238.00,Admiralty Singapore,Mr,86375734
11251,Nicholas Ng,Gold,,M,1222.90,Woodlands Singapore  ,Mr,89137973
11252,Debbie Cheong,Bronze,,F,61.60,Yio Chu Kang Singapore,Ms,88148082
11253,Alok Subramanian,Gold,,M,568.20,Sletar Singapore,Mr,93917714
11254,Sybil Yip,Gold,,F,699.20,Mandai Singapore,Ms,92043785
11255,Clair Qi,Bronze,,F,99.70,Bukhit Batock Singapore,Ms,91826723
11256,Mary Chung,Bronze,,F,54.10,Bukhit Gombak Singapore,Ms,93841960
11257,Maurice Liang,Bronze,,M,231.40,Jurong East Singapore,Mr,92396253
11258,Helen Woon,Bronze,,F,217.60,Jurong West Singapore,Ms,87375816
11259,Agnes Bi,Gold,,F,1189.50,Boon Lay Singapore,Ms,93966906
11260,Louis Tai,Bronze,,M,296.70,Lake Side Singapore,Mr,87199007
11261,Olive Ng,Bronze,,F,0.80,Chinese Garden Singapore,Ms,90583220
11262,Tanya Qiu,Gold,,F,967.10,Bartley Singapore,Ms,87134227
11263,Craig Koo,Gold,,M,1008.30,Bendemeer Singapore,Mr,92217232
11264,Jemma Chui,Bronze,,F,117.20,Newton Singapore,Ms,93316111
11265,Irene Yung,Bronze,,F,204.70,Orchard Singapore,Ms,86169365
11266,Betty Deng,Gold,,F,713.80,Scotts Road Singapore,Ms,86854710
11267,David Woo,Silver,,M,553.90,Grange Road Singapore,Mr,93612361
11268,Ian Siu,Silver,,M,366.40,Holland Singapore,Mr,90796375
11269,Kevin Zeng,Gold,,M,607.20,Clementi Singapore,Mr,92664892
11270,Jordan Kwee,Silver,,M,255.20,Clementi South Singpaore,Mr,89038797
11271,Anne Duan,Silver,,F,407.70,Clementi North Singapore,Ms,90341247
11272,Gordon Chui,Silver,,M,486.40,Dover Singapore,Mr,91596031
11273,Molly Ng,Bronze,,F,115.40,Queensway Singapore,Ms,91083772
11274,Kathleen He,Silver,,F,622.40,Queenstown Singapore,Ms,90639494
11275,Gerald Zhuo,Silver,,M,628.60,Commonwealth Singapore,Mr,90905741
11276,Edward Seah,Silver,,M,299.90,Bouna Vista Singapore,Mr,91731151
11277,Daniel Foong,Gold,,M,550.40,South Buona Vista Singapore,Mr,91087325
11278,Phyllis Lang,Gold,,F,1207.50,NUS Singapore,Ms,93539581
11279,Florence Cheng,Gold,,F,506.90,West Coast Singapore,Ms,92614776
11280,Marjorie Chin,Gold,,F,1082.30,Teban Garden Singapore,Ms,92012101
11281,Beatrice Zhang,Gold,,F,1179.80,Pasir Panjang Singapore,Ms,87232396
11282,Muriel Lao,Bronze,,F,248.20,Potong Pasir Singapore,Ms,91070977
11283,Marie Alsagoff,Gold,,F,1171.00,Sennette Singapore,Ms,93269544
11284,Denise Chia,Gold,,F,1016.10,Thomson Singapore,Ms,92338571
11285,Wendy Zhao,Gold,,F,964.70,Upper Thomson Singapore,Ms,90069486
11286,Herbert Yee,Gold,,M,836.10,Farer Road Singapore,Mr,90003400
11287,Graham Lai,Gold,,M,1216.70,Adam Road Singapore,Mr,91361506
11288,Darren Nai,Bronze,,M,205.90,Geylang Singapore,Mr,87378136
11289,Nicola Wang,Bronze,,F,193.30,Eunos West Singapore,Ms,92758198
11290,Julie Mo,Bronze,,F,95.70,Paya Lebar Singapore,Ms,89121397
11291,Carl Wang,Silver,,M,459.10,Kallang Singapore,Mr,90135197
11292,Roger Png,Gold,,M,1058.10,Victoria St Singapore,Mr,88126685
11293,Reginald Gu,Silver,,M,452.30,Market St Singapore,Mr,93354394
11294,Gladys Chen,Bronze,,F,51.90,Tanjong Pagar Singapore,Ms,86831109
11295,Anthony Tan,Gold,,M,1455.40,Raffles Singapore,Mr,91636712
11296,Geraldine Kwok,Bronze,,F,114.20,Dhoby Ghaut Singapore,Ms,92897013
11297,Harry Leong,Bronze,,M,66.40,Somerset Singapore,Mr,88408221
11298,Lisa Ling,Bronze,,F,211.30,Bedok Reservoir Singapore,Ms,93965645
11299,Mandy Yao,Silver,,F,603.80,McRicthie Singapore,Ms,88985439
11300,Kevin Tang,Gold,,M,1119.20,Keppel Singapore,Mr,92644257
11301,Samuel Liew,Bronze,,M,85.40,Marina Singapore,Mr,91517141
11302,Jaya Yogi,Bronze,,F,120.30,East Coast Singapore,Ms,93394451
11303,Elizabeth Shen,Gold,,F,1106.00,Tanah Merah Singapore,Ms,88150983
11304,Rahul Chakrabarti,Silver,,M,241.30,One North Singapore,Mr,89424437
11305,Patricia Pan,Bronze,,F,126.80,Woodleigh Singapore,Ms,92364562
11306,Olive Quek,Gold,,F,624.10,Singapore,Ms,88567342
11307,Ronald Mok,Gold,,M,1056.90,Singapore,Mr,93390299
11308,Marian Yu,Silver,,F,557.30,Singapore,Ms,86237292
11309,Veronica Naing,Silver,,F,621.30,Singapore,Ms,89555770
11310,Danielle Sim,Gold,,F,980.30,Singapore,Ms,91516813
11311,Melissa Yee,Gold,,F,767.30,Singapore,Ms,90516244
11312,Jamie Hwang,Silver,,M,268.20,Singapore,Mr,88091589
11313,Eileen Rao,Bronze,,F,131.60,Singapore,Ms,87241964
11314,John Ting,Gold,,M,710.60,Singapore,Mr,87039852
11315,Yvonne Kee,Gold,,F,1283.00,Singapore,Ms,90127425
11316,Rajesh Gokhale,Gold,,M,911.30,Singapore,Mr,92831614
11317,Caroline Woon,Gold,,F,569.10,Singapore,Ms,88776354
11318,Rhys Teh,Bronze,,M,23.60,Singapore,Mr,89177175
11319,Luke Yeung,Bronze,,M,200.00,Singapore,Mr,92831965
11320,May Lin,Bronze,,F,61.60,Singapore,Ms,91183833
11321,Christine Si,Silver,,F,458.90,Singapore,Ms,93318432
11322,Ivy Neo,Bronze,,F,2.00,Singapore,Ms,93055732
11323,Jordan An,Silver,,M,627.20,Singapore,Mr,90637780
11324,Elizabeth Yuen,Bronze,,F,163.40,Singapore,Ms,90161741
11325,Marion Zhang,Silver,,F,282.40,Singapore,Ms,92619657
11326,Olive Shum,Bronze,,F,75.60,Singapore,Ms,93793573
11327,Maria Yan,Bronze,,F,279.70,Singapore,Ms,86240148
11328,Florence Heng,Silver,,F,373.80,Singapore,Ms,87995641
11329,Douglas Peng,Silver,,M,234.50,Singapore,Mr,89005523
11330,Frances Han,Bronze,,F,214.40,Singapore,Ms,88926949
11331,Imogen Ren,Silver,,F,599.00,Singapore,Ms,89512445
11332,Anthony Seet,Silver,,M,574.60,Singapore,Mr,87442670
11333,Shannon Ng,Gold,,F,554.10,Singapore,Ms,93119050
11334,Joseph Fok,Silver,,M,261.10,Singapore,Mr,89017389
11335,Abdullah Hadi,Silver,,M,699.40,Singapore,Mr,91282157
11336,June Chung,Bronze,,F,171.90,Singapore,Ms,90875470
11337,Frank Dong,Bronze,,M,203.10,Singapore,Mr,93656332
11338,Pamela Mao,Gold,,F,1090.80,Singapore,Ms,92187884
11339,Kimberley Cheang,Bronze,,F,49.10,Singapore,Ms,86964933
11340,Bilal Farhat,Silver,,M,214.30,Singapore,Mr,91646699
11341,Hugh Bao,Gold,,M,1412.40,Singapore,Mr,89309487
11342,Norman Law,Silver,,M,644.90,Singapore,Mr,91814243
11343,Nila Merchant,Gold,,F,880.50,Singapore,Ms,86284937
11344,Monica Zhang,Bronze,,F,4.20,Singapore,Ms,88633407
11345,Lionel Sin,Bronze,,M,178.50,Singapore,Mr,89212914
11346,Andrew Zeng,Bronze,,M,81.90,Singapore,Mr,89957040
11347,Ethel Man,Silver,,F,560.40,Singapore,Ms,89191452
11348,Janet Kang,Bronze,,F,74.80,Singapore,Ms,87868130
11349,Brenda Yu,Silver,,F,237.60,Singapore,Ms,86445443
11350,Kevin Cheung,Silver,,M,447.10,Singapore,Mr,88877908
11351,Leslie Kwa,Bronze,,M,253.60,Singapore,Mr,91123393
11352,Katie Mun,Bronze,,F,257.50,Singapore,Ms,92992653
11353,James Zeng,Silver,,M,598.90,Singapore,Mr,91650025
11354,Jack Lian,Bronze,,M,120.80,Singapore,Mr,86064869
11355,Marina Au,Bronze,,F,194.20,Singapore,Ms,93014399
11356,Maria Chionh,Gold,,F,511.80,Singapore,Ms,93337442
11357,Irene Tsang,Gold,,F,1224.20,Singapore,Ms,90328264
11358,Hannah Lan,Bronze,,F,201.20,Tampines Singapore,Ms,91543165
11359,Edna Sim,Bronze,,F,293.70,Simei Singapore,Ms,91800913
11360,Mavis Chng,Bronze,,F,170.60,Pasir Ris Singapore,Ms,92284929
11361,Sylvia Xiang,Bronze,,F,125.60,Loyang Singapore,Ms,93213079
11362,Kayleigh Zou,Gold,,F,895.90,Bedok Singapore,Ms,89464176
11363,Michael Leow,Silver,,M,691.70,Chai Chee Singapore,Mr,92739985
11364,Norah Chang,Bronze,,F,3.00,Ubi Singapore,Ms,87490842
11365,Douglas Hang,Bronze,,M,40.00,Bedok South Singapore,Mr,92715520
11366,Vincent Jain,Silver,,M,482.80,Bedok North Singapore,Mr,90729637
11367,Barry Chua,Bronze,,M,148.40,Eunos Singapore,Mr,91359752
11368,Kate Pang,Bronze,,F,284.60,Tampines West Singapore,Ms,93790613
11369,Gwendoline Shang,Silver,,F,643.30,Tampines East Singapore,Ms,90851812
11370,Helen Yang,Silver,,F,667.10,Tampines Central Singapore,Ms,92648152
11371,Alexandra Gan,Bronze,,F,256.40,McPherson Singapore,Ms,90651895
11372,Alexandra Deng,Gold,,F,952.30,Upper Serangoon Singapore,Ms,87359310
11373,Anne Poh,Silver,,F,569.30,Serangoon North Singapore,Ms,91557400
11374,Grace Phang,Silver,,F,431.50,Serangoon Singapore,Ms,89689415
11375,Ben Tan,Silver,,M,438.60,Pungol Singapore,Mr,93370136
11376,Gerald See,Gold,,M,825.30,Hougang Singapore,Mr,90367774
11377,Jeffrey Kwek,Silver,,M,208.70,Ang Mo Kio Singapore,Mr,90694728
11378,Joy Kwek,Gold,,F,687.70,Tao Payo Singapore,Ms,89266106
11379,Margery Huang,Bronze,,F,194.80,Bishan Singapore,Ms,90876330
11380,Chloe Lau,Bronze,,F,45.00,Bradell Singapore,Ms,90990326
11381,Gareth Cheng,Bronze,,M,132.40,Chou Chu Kang Singapore,Mr,88892822
11382,Daniel Hou,Bronze,,M,292.40,Khatib Singapore,Mr,93446045
11383,Neeraj Sem,Gold,,M,1142.00,Yishun Singapore,Mr,91099030
11384,Edna Ye,Gold,,F,745.10,Yishun East Singapore,Ms,87332991
11385,Jeanette Leong,Gold,,F,1215.40,Yishun South Singapore,Ms,87490559
11386,Steven Hwee,Silver,,M,309.00,Punol South Singapore,Mr,87618543
11387,Richard Miao,Bronze,,M,128.30,Admiralty Singapore,Mr,93403970
11388,Bridget Kwong,Bronze,,F,220.60,Woodlands Singapore  ,Ms,89802996
11389,Jason Ye,Bronze,,M,64.20,Yio Chu Kang Singapore,Mr,93128761
11390,Glen Ng,Bronze,,M,13.30,Sletar Singapore,Mr,91047877
11391,Roy Tham,Gold,,M,885.80,Mandai Singapore,Mr,87071892
11392,Henry Yeung,Bronze,,M,296.30,Bukhit Batock Singapore,Mr,89262845
11393,Phyllis Nai,Silver,,F,530.10,Bukhit Gombak Singapore,Ms,88094760
11394,Stephen Chen,Bronze,,M,234.00,Jurong East Singapore,Mr,93068083
11395,Alexander Leow,Silver,,M,365.70,Jurong West Singapore,Mr,92751033
11396,Edmund Chu,Bronze,,M,97.80,Boon Lay Singapore,Mr,88664910
11397,Susan Mai,Bronze,,F,183.80,Lake Side Singapore,Ms,90631843
11398,Jodie Lim,Silver,,F,632.50,Chinese Garden Singapore,Ms,86681799
11399,Phyllis Huang,Silver,,F,506.30,Bartley Singapore,Ms,93074881
11400,Fred Chao,Gold,,M,913.80,Bendemeer Singapore,Mr,89125237
11401,Carol Shin,Bronze,,F,202.00,Newton Singapore,Ms,92466855
11402,Alan Liu,Gold,,M,895.20,Orchard Singapore,Mr,93635435
11403,Elsie Li,Bronze,,F,169.40,Scotts Road Singapore,Ms,91841634
11404,Valerie Liang,Gold,,F,829.20,Grange Road Singapore,Ms,89538535
11405,Nathan See,Bronze,,M,149.70,Holland Singapore,Mr,91649891
11406,Nellie Li,Gold,,F,576.90,Clementi Singapore,Ms,87497733
11407,Anthony Mei,Bronze,,M,30.30,Clementi South Singpaore,Mr,90946566
11408,Audrey Chi,Gold,,F,1327.30,Clementi North Singapore,Ms,91713261
11409,Christina Law,Silver,,F,219.50,Dover Singapore,Ms,88371179
